s1a-iw1-slc-vv-20170106t232859-20170106t232910-014717-017f42-001 2017005.9784607589 1100 50.572813632599 76.286072596286
s1b-iw1-slc-vv-20170629t232821-20170629t232838-006271-00b068-004 2017179.9780246592 1274 47.299056722199 70.078504557806
s1b-iw1-slc-vv-20201023t232845-20201023t232902-023946-02d840-004 2020296.9783009554 2486 64.739989226342 96.600714877337
s1b-iw1-slc-vv-20170524t232819-20170524t232836-005746-00a11d-004 2017143.9779987063 1238 47.162079570085 29.254474512061
s1b-iw1-slc-vv-20200402t232836-20200402t232853-020971-027c7b-004 2020092.9781950181 2282 -24.696645631268 20.516001455639
s1b-iw1-slc-vv-20190502t232831-20190502t232848-016071-01e3aa-004 2019121.9781371942 1946 -49.468013143961 -64.705565797733
s1b-iw1-slc-vv-20181115t232832-20181115t232849-013621-01938a-004 2018318.9781535717 1778 -17.322005739861 -32.464749987132
s1b-iw1-slc-vv-20181209t232832-20181209t232848-013971-019ecb-004 2018342.9781436066 1802 20.184404498081 11.783812570448
s1b-iw1-slc-vv-20191122t232839-20191122t232855-019046-023f19-004 2019325.9782268193 2150 20.686258991734 25.000182857271
s1a-iw1-slc-vv-20170118t232858-20170118t232910-014892-0184b8-001 2017017.9784549079 1112 68.390726395664 100.305857018527
s1b-iw1-slc-vv-20200226t232835-20200226t232852-020446-026bdb-004 2020056.9781871524 2246 37.879426806533 75.773547004707
s1b-iw1-slc-vv-20170909t232825-20170909t232842-007321-00cea4-004 2017251.9780671289 1346 43.478071065316 42.339131763872
s1b-iw1-slc-vv-20180212t232823-20180212t232839-009596-0114b9-004 2018042.9780429865 1502 -9.032308369917 -9.212453374932
s1b-iw1-slc-vv-20200625t232840-20200625t232857-022196-02a20a-004 2020176.9782440581 2366 43.813582739005 68.869671458709
s1b-iw1-slc-vv-20200414t232836-20200414t232853-021146-028205-004 2020104.9781997111 2294 13.150479901211 16.379000029529
s1a-iw1-slc-vv-20200327t232918-20200327t232929-031867-03ada4-004 2020086.9786768535 2276 -30.933873617174 13.403394080838
s1b-iw1-slc-vv-20180320t232823-20180320t232839-010121-01260a-004 2018078.9780411669 1538 45.316394455355 111.128829547263
s1b-iw1-slc-vv-20161207t232819-20161207t232828-003296-0059fc-001 2016341.9780001310 1071 22.001726173128 4.833578016841
s1b-iw1-slc-vv-20171226t232824-20171226t232841-008896-00fdcd-004 2017359.9780599561 1454 11.215592469790 11.987450061001
s1b-iw1-slc-vv-20171108t232826-20171108t232842-008196-00e7d0-004 2017311.9780746973 1406 33.539852357304 54.540548253147
s1b-iw1-slc-vv-20171015t232826-20171015t232842-007846-00ddb4-004 2017287.9780781611 1382 20.197740346182 19.928044522139
s1a-iw1-slc-vv-20200408t232918-20200408t232929-032042-03b3d2-004 2020098.9786791434 2288 -3.537871749727 34.848737693020
s1b-iw1-slc-vv-20180119t232823-20180119t232840-009246-010933-004 2018018.9780480880 1478 -2.010646220174 -2.411157587705
s1b-iw1-slc-vv-20181022t232833-20181022t232849-013271-018898-004 2018294.9781579361 1754 9.687407157340 1.515543512473
s1a-iw1-slc-vv-20200103t232919-20200103t232930-030642-0382f6-004 2020002.9786900883 2192 42.181345579196 67.500823615979
s1b-iw1-slc-vv-20170512t232819-20170512t232835-005571-009c24-004 2017131.9779933020 1226 1.358972439803 -10.750706709376
s1a-iw1-slc-vv-20190213t232911-20190213t232923-025917-02e2db-004 2019043.9786019777 1868 44.380315372317 74.668173403870
s1b-iw1-slc-vv-20200613t232840-20200613t232856-022021-029cb3-004 2020164.9782372497 2354 24.537354646970 30.858512811672
s1b-iw1-slc-vv-20170711t232822-20170711t232839-006446-00b55d-004 2017191.9780335960 1286 5.249644115526 23.748559362023
s1a-iw1-slc-vv-20181215t232913-20181215t232924-025042-02c344-004 2018348.9786235837 1808 78.908858234028 113.766052285152
s1b-iw1-slc-vv-20170430t232818-20170430t232835-005396-009759-004 2017119.9779867616 1214 -18.433926063974 1.655865255119
s1b-iw1-slc-vv-20200520t232838-20200520t232855-021671-02923c-004 2020140.9782183692 2330 71.905790581143 74.786183085747
s1b-iw1-slc-vv-20190114t232830-20190114t232847-014496-01b000-004 2019013.9781297424 1838 27.388507562209 40.176997497783
s1b-iw1-slc-vv-20171214t232825-20171214t232841-008721-00f832-004 2017347.9780655464 1442 30.132478786562 44.266981738256
s1a-iw1-slc-vv-20200502t232919-20200502t232930-032392-03c01f-004 2020122.9786928368 2312 25.485837069397 27.563264840585
s1a-iw1-slc-vv-20150902t232854-20150902t232911-007542-00a6d4-001 2015244.9784075953 609 16.250838917733 55.848898232737
s1b-iw1-slc-vv-20180904t232832-20180904t232848-012571-017323-004 2018246.9781444676 1706 -0.682486270349 13.844670936558
s1a-iw1-slc-vv-20200806t232925-20200806t232936-033792-03eae6-004 2020218.9787576587 2408 22.162658576661 43.734377958357
s1a-iw1-slc-vv-20160628t232858-20160628t232914-011917-0125b2-001 2016179.9784461339 909 5.859566987409 -14.263170656156
s1b-iw1-slc-vv-20180624t232828-20180624t232844-011521-0152ca-004 2018174.9780971536 1634 43.136382731239 53.254801810728
s1b-iw1-slc-vv-20190303t232829-20190303t232846-015196-01c6d4-004 2019061.9781180283 1886 -17.842773824664 -5.458557104280
s1a-iw1-slc-vv-20200303t232917-20200303t232929-031517-03a16c-004 2020062.9786738839 2252 17.747477865414 49.069849639040
s1b-iw1-slc-vv-20180612t232827-20180612t232843-011346-014d5c-004 2018162.9780894830 1622 5.762754328937 20.990881596272
s1b-iw1-slc-vv-20181221t232831-20181221t232848-014146-01a492-004 2018354.9781399688 1814 18.679986976274 25.969653406367
s1b-iw1-slc-vv-20171202t232825-20171202t232842-008546-00f2a5-004 2017335.9780698393 1430 43.050071055834 58.129050818307
s1a-iw1-slc-vv-20191104t232921-20191104t232932-029767-0364a7-004 2019307.9787135001 2132 -4.507634416418 -6.629585900614
s1a-iw1-slc-vv-20191222t232919-20191222t232931-030467-037cee-004 2019355.9786968993 2180 41.946938523540 61.134196107919
s1b-iw1-slc-vv-20181103t232833-20181103t232849-013446-018e17-004 2018306.9781557142 1766 32.226219908291 34.039025827482
s1b-iw1-slc-vv-20170418t232817-20170418t232834-005221-00923f-004 2017107.9779807020 1202 -15.685584011676 -12.681516675069
s1a-iw1-slc-vv-20190812t232919-20190812t232930-028542-033a4a-004 2019223.9786885940 2048 -16.751196392032 -33.023119226961
s1b-iw1-slc-vv-20200109t232837-20200109t232853-019746-02555b-004 2020008.9782035225 2198 23.644574937021 36.987603696829
s1b-iw1-slc-vv-20160926t232820-20160926t232836-002246-003c84-004 2016269.9780088682 999 21.529714540052 4.599359151187
s1b-iw1-slc-vv-20190126t232830-20190126t232847-014671-01b59a-004 2019025.9781251347 1850 12.132327726773 20.093028362270
s1b-iw1-slc-vv-20200601t232839-20200601t232856-021846-029776-004 2020152.9782296964 2342 1.955506260975 17.780914968872
s1a-iw1-slc-vv-20191116t232921-20191116t232932-029942-036acc-004 2019319.9787119990 2144 -14.392608756783 -35.534737095088
s1a-iw1-slc-vv-20190426t232913-20190426t232924-026967-03090d-004 2019115.9786180868 1940 -39.514869075308 -66.012043461816
s1b-iw1-slc-vv-20170124t232817-20170124t232825-003996-006e65-001 2017023.9779696118 1118 27.875734932738 49.126650994260
s1a-iw1-slc-vv-20190905t232920-20190905t232931-028892-03466e-004 2019247.9787013689 2072 -3.635213860397 -3.498419134075
s1b-iw1-slc-vv-20200309t232836-20200309t232852-020621-02716a-004 2020068.9781894682 2258 -38.289999552672 -22.190586672263
s1b-iw1-slc-vv-20190219t232829-20190219t232846-015021-01c11b-004 2019049.9781189766 1874 -32.949545684632 -26.705072791897
s1b-iw1-slc-vv-20180928t232832-20180928t232849-012921-017dda-004 2018270.9781516197 1730 43.562019194670 49.859670897402
s1a-iw1-slc-vv-20161225t232901-20161225t232912-014542-0179f0-001 2016359.9784788815 1089 22.765363587514 34.085884258895
s1b-iw1-slc-vv-20200929t232845-20200929t232902-023596-02cd58-004 2020272.9782996546 2462 58.611960210795 65.429614000121
s1a-iw1-slc-vv-20190414t232912-20190414t232923-026792-0302bc-004 2019103.9786094946 1928 13.365303677283 12.303818221068
s1a-iw1-slc-vv-20200315t232918-20200315t232929-031692-03a77b-004 2020074.9786758616 2264 -23.845846978874 6.431440371216
s1b-iw1-slc-vv-20170313t232816-20170313t232833-004696-008328-004 2017071.9779659330 1166 -33.044298081266 -7.638511453189
s1b-iw1-slc-vv-20180413t232824-20180413t232840-010471-01315c-004 2018102.9780512932 1562 -3.970815318750 -1.787521170036
s1b-iw1-slc-vv-20190420t232830-20190420t232847-015896-01ddd1-004 2019109.9781299226 1934 -19.543784467939 -46.919840855412
s1a-iw1-slc-vv-20160324t232853-20160324t232909-010517-00f9fb-001 2016083.9783903961 813 -27.254354155987 -8.484891487958
s1a-iw1-slc-vv-20200911t232927-20200911t232938-034317-03fd57-004 2020254.9787797814 2444 -5.621879134890 -41.713121026000
s1b-iw1-slc-vv-20180823t232831-20180823t232848-012396-016db0-004 2018234.9781385721 1694 6.904269794429 31.327820224052
s1b-iw1-slc-vv-20200121t232836-20200121t232853-019921-025aef-004 2020020.9781986543 2210 24.660385033458 44.595456513180
s1b-iw1-slc-vv-20170804t232823-20170804t232840-006796-00bf61-004 2017215.9780490743 1310 10.652040549947 17.921690103868
s1b-iw1-slc-vv-20161231t232818-20161231t232827-003646-00640b-001 2016365.9779896035 1095 -10.006666934220 -19.182123254483
s1a-iw1-slc-vv-20191128t232920-20191128t232932-030117-0370de-004 2019331.9787071296 2156 17.296515921632 5.539152148222
s1b-iw1-slc-vv-20200905t232844-20200905t232901-023246-02c259-004 2020248.9782923185 2438 17.409828299055 -2.644363014005
s1b-iw1-slc-vv-20180224t232823-20180224t232839-009771-011a78-004 2018054.9780401916 1514 35.631264200663 83.079056570238
s1a-iw1-slc-vv-20190508t232913-20190508t232924-027142-030f44-004 2019127.9786188230 1952 53.048820055764 118.039069493718
s1a-iw1-slc-vv-20160417t232854-20160417t232910-010867-010459-001 2016107.9784015187 837 5.308027591894 -0.786721984867
s1a-iw1-slc-vv-20191011t232921-20191011t232932-029417-035887-004 2019283.9787124069 2108 69.622953197780 86.897122714738
s1a-iw1-slc-vv-20200818t232925-20200818t232937-033967-03f10d-004 2020230.9787651245 2420 41.331072493861 95.697571275173
s1a-iw1-slc-vv-20190120t232912-20190120t232923-025567-02d648-004 2019019.9786110364 1844 3.272216504211 1.684023920916
s1b-iw1-slc-vv-20170605t232820-20170605t232837-005921-00a634-004 2017155.9780094142 1250 8.207803596614 7.406798951821
s1a-iw1-slc-vv-20161213t232901-20161213t232912-014367-017485-001 2016347.9784830015 1077 29.990419567798 41.804653517795
s1a-iw1-slc-vv-20170130t232858-20170130t232910-015067-018a08-001 2017029.9784540574 1124 4.056675885702 10.057817442246
s1b-iw1-slc-vv-20180916t232832-20180916t232849-012746-01787c-004 2018258.9781493256 1718 7.732310891892 7.645084309436
s1a-iw1-slc-vv-20200420t232918-20200420t232930-032217-03b9f7-004 2020110.9786861322 2300 -13.585700705866 -15.540569700999
s1b-iw1-slc-vv-20200508t232838-20200508t232854-021496-028d0a-004 2020128.9782124804 2318 31.227792176404 20.569838729061
s1b-iw1-slc-vv-20170828t232825-20170828t232841-007146-00c988-004 2017239.9780625575 1334 28.099901614237 25.791624307284
s1b-iw1-slc-vv-20170325t232816-20170325t232833-004871-008829-004 2017083.9779683191 1178 -11.818681369100 31.525149304515
s1b-iw1-slc-vv-20161101t232820-20161101t232837-002771-004b11-004 2016305.9780092288 1035 9.843762269909 10.478348397655
s1a-iw1-slc-vv-20201005t232927-20201005t232939-034667-0409af-004 2020278.9787873991 2468 -9.200189308872 -30.469165361347
s1b-iw1-slc-vv-20200731t232843-20200731t232859-022721-02b202-004 2020212.9782704327 2402 -30.648465910890 -46.472606457651
s1b-iw1-slc-vv-20190408t232830-20190408t232846-015721-01d809-004 2019097.9781247014 1922 -40.518968630611 1.883502896204
s1b-iw1-slc-vv-20180531t232826-20180531t232842-011171-0147ee-004 2018150.9780779146 1610 89.259450353758 117.617763626878
s1a-iw1-slc-vv-20181016t232915-20181016t232926-024167-02a4b8-004 2018288.9786418574 1748 -9.007812537102 -32.924612013866
s1b-iw1-slc-vv-20200719t232842-20200719t232858-022546-02acb1-004 2020200.9782598852 2390 42.597743531409 59.009808989422
s1b-iw1-slc-vv-20200824t232844-20200824t232900-023071-02bce9-004 2020236.9782862116 2426 -22.997597606444 -27.566861603278
s1a-iw1-slc-vv-20190108t232912-20190108t232923-025392-02cfee-004 2019007.9786133613 1832 41.088506672774 53.037268455601
s1b-iw1-slc-vv-20191216t232838-20191216t232854-019396-024a36-004 2019349.9782157510 2174 -9.657978160559 -14.870133431750
s1b-iw1-slc-vv-20181127t232832-20181127t232848-013796-019922-004 2018330.9781476427 1790 24.769976382677 29.909203763059
s1a-iw1-slc-vv-20190929t232921-20190929t232932-029242-035284-004 2019271.9787132011 2096 -16.312644802569 -43.471726015123
s1b-iw1-slc-vv-20201011t232845-20201011t232902-023771-02d2c4-004 2020284.9783025919 2474 12.541240145218 9.656520445153
s1b-iw1-slc-vv-20170301t232816-20170301t232832-004521-007dfa-004 2017059.9779610806 1154 63.931989639366 127.222233436950
s1a-iw1-slc-vv-20190321t232911-20190321t232923-026442-02f5e0-004 2019079.9786028496 1904 -51.289616236078 -20.337151468251
s1a-iw1-slc-vv-20190402t232912-20190402t232923-026617-02fc57-004 2019091.9786067058 1916 -60.163248327961 -26.776807013112
s1b-iw1-slc-vv-20170205t232816-20170205t232833-004171-00738b-004 2017035.9779661163 1130 55.483186435893 82.866535551915
s1a-iw1-slc-vv-20200127t232918-20200127t232929-030992-038f3f-004 2020026.9786801017 2216 2.944511917739 12.189675296259
s1b-iw1-slc-vv-20200321t232836-20200321t232852-020796-0276f4-004 2020080.9781915240 2270 -35.068293642915 -3.849700654259
s1b-iw1-slc-vv-20180718t232829-20180718t232846-011871-015d9f-004 2018198.9781133370 1658 10.372862708421 111.416072236649
s1b-iw1-slc-vv-20191228t232837-20191228t232854-019571-024fca-004 2019361.9782094185 2186 -5.389314420551 -13.812893587980
s1b-iw1-slc-vv-20161219t232819-20161219t232835-003471-005ee8-004 2016353.9779950785 1083 -10.775331686671 -20.351454355728
s1b-iw1-slc-vv-20191110t232839-20191110t232856-018871-023977-004 2019313.9782290731 2138 39.541563289716 53.556937420167
s1b-iw1-slc-vv-20180308t232823-20180308t232839-009946-012056-004 2018066.9780404940 1526 45.996031225893 104.801661144561
s1b-iw1-slc-vv-20200214t232836-20200214t232852-020271-026639-004 2020044.9781909701 2234 -2.074973169380 13.561617830792
s1a-iw1-slc-vv-20161119t232902-20161119t232913-014017-016984-001 2016323.9784921359 1053 -11.210919169377 -12.600987096336
s1a-iw1-slc-vv-20161201t232901-20161201t232913-014192-016eee-001 2016335.9784880097 1065 5.223485736389 12.596926919698
s1b-iw1-slc-vv-20161125t232819-20161125t232836-003121-0054ec-004 2016329.9780033533 1059 61.193678157437 78.317165988439
s1b-iw1-slc-vv-20170217t232816-20170217t232825-004346-0078d8-001 2017047.9779648168 1142 2.879158931674 25.548591541174
s1a-iw1-slc-vv-20190309t232911-20190309t232922-026267-02ef73-004 2019067.9786014608 1892 -49.975064520631 -32.216522558545
s1b-iw1-slc-vv-20180519t232825-20180519t232842-010996-01423d-004 2018138.9780708840 1598 33.245957343584 66.705979183713
s1b-iw1-slc-vv-20200917t232845-20200917t232901-023421-02c7df-004 2020260.9782968289 2450 40.077155003458 37.744287028563
s1a-iw1-slc-vv-20200115t232918-20200115t232930-030817-038915-004 2020014.9786838784 2204 24.098327149757 51.075906510777
s1a-iw1-slc-vv-20190225t232911-20190225t232922-026092-02e924-004 2019055.9786018950 1880 -14.792658071686 0.662139743973
s1b-iw1-slc-vv-20161008t232820-20161008t232837-002421-00416a-004 2016281.9780093576 1011 1.151101415790 -11.670946233878
